1|0	0.03571428571428571	0.17857142857142858	0.32142857142857145	0.10714285714285714	0.35714285714285715
2|0	0.1935483870967742	0.1935483870967742	0.41935483870967744	0.0	0.1935483870967742
3|0	0.2857142857142857	0.0	0.42857142857142855	0.0	0.2857142857142857
4|0	0.3333333333333333	0.0	0.16666666666666666	0.0	0.5
5|0	0.4642857142857143	0.0	0.5357142857142857	0.0	0.0
6|0	0.0	0.2	0.6	0.0	0.2
7|0	0.40476190476190477	0.14285714285714285	0.2857142857142857	0.023809523809523808	0.14285714285714285
8|0	0.27586206896551724	0.0	0.7241379310344828	0.0	0.0
9|0	0.7142857142857143	0.0	0.21428571428571427	0.0	0.07142857142857142
10|0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0
11|0	0.30303030303030304	0.09090909090909091	0.2727272727272727	0.06060606060606061	0.2727272727272727
12|0	0.25	0.3333333333333333	0.375	0.0	0.041666666666666664
13|0	0.25	0.07142857142857142	0.5	0.03571428571428571	0.14285714285714285
14|0	0.16666666666666666	0.0	0.5	0.0	0.3333333333333333
15|0	0.6538461538461539	0.038461538461538464	0.11538461538461539	0.038461538461538464	0.15384615384615385
16|0	0.047619047619047616	0.23809523809523808	0.2857142857142857	0.14285714285714285	0.2857142857142857
17|0	0.2	0.26666666666666666	0.26666666666666666	0.0	0.26666666666666666
18|0	0.3333333333333333	0.0	0.08333333333333333	0.0	0.5833333333333334
19|0	0.25	0.25	0.08333333333333333	0.0	0.4166666666666667
20|0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0
21|0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.0	0.3333333333333333
22|0	0.125	0.0	0.6875	0.0	0.1875
23|0	0.4	0.1	0.13333333333333333	0.03333333333333333	0.3333333333333333
24|0	0.48148148148148145	0.0	0.5185185185185185	0.0	0.0
25|0	0.5217391304347826	0.08695652173913043	0.30434782608695654	0.0	0.08695652173913043
26|0	0.42105263157894735	0.21052631578947367	0.3684210526315789	0.0	0.0
27|0	0.5714285714285714	0.047619047619047616	0.2857142857142857	0.0	0.09523809523809523
28|0	0.3181818181818182	0.0	0.45454545454545453	0.09090909090909091	0.13636363636363635
29|0	0.2	0.04	0.4	0.12	0.24
30|0	0.5	0.0	0.5	0.0	0.0
31|0	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.0	0.2857142857142857
32|0	0.2857142857142857	0.07142857142857142	0.42857142857142855	0.0	0.21428571428571427
33|0	0.11764705882352941	0.35294117647058826	0.47058823529411764	0.0	0.058823529411764705
34|0	0.14285714285714285	0.35714285714285715	0.2857142857142857	0.0	0.21428571428571427
35|0	0.26666666666666666	0.2	0.06666666666666667	0.2	0.26666666666666666
36|0	0.6	0.1	0.25	0.0	0.05
37|0	0.0	0.25	0.25	0.08333333333333333	0.4166666666666667
38|0	0.17647058823529413	0.0	0.5294117647058824	0.058823529411764705	0.23529411764705882
39|0	0.22727272727272727	0.09090909090909091	0.3181818181818182	0.0	0.36363636363636365
40|0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.5
41|0	0.4642857142857143	0.14285714285714285	0.14285714285714285	0.03571428571428571	0.21428571428571427
42|0	0.2777777777777778	0.05555555555555555	0.1111111111111111	0.16666666666666666	0.3888888888888889
43|0	0.5	0.0	0.25	0.0	0.25
44|0	0.375	0.0	0.5	0.0	0.125
45|0	0.15789473684210525	0.21052631578947367	0.42105263157894735	0.0	0.21052631578947367
46|0	0.4166666666666667	0.08333333333333333	0.08333333333333333	0.0	0.4166666666666667
47|0	0.23076923076923078	0.38461538461538464	0.07692307692307693	0.0	0.3076923076923077
48|0	0.25	0.0	0.6666666666666666	0.0	0.08333333333333333
49|0	0.21052631578947367	0.21052631578947367	0.47368421052631576	0.0	0.10526315789473684
50|0	0.3333333333333333	0.2	0.0	0.26666666666666666	0.2
51|0	0.3333333333333333	0.08333333333333333	0.25	0.08333333333333333	0.25
52|0	0.3333333333333333	0.0	0.16666666666666666	0.0	0.5
53|0	0.0	0.5	0.5	0.0	0.0
54|0	0.37037037037037035	0.14814814814814814	0.3333333333333333	0.0	0.14814814814814814
